rt,coherence,decision,animal
698.0,64.0,1.0,1.0
598.0,32.0,0.0,1.0
410.0,512.0,1.0,1.0
861.0,128.0,1.0,1.0
734.0,32.0,1.0,1.0
812.0,0.0,1.0,1.0
771.0,256.0,1.0,1.0
727.0,128.0,1.0,1.0
416.0,64.0,0.0,1.0
645.0,256.0,1.0,1.0
434.0,512.0,1.0,1.0
403.0,512.0,1.0,1.0
565.0,128.0,1.0,1.0
681.0,256.0,1.0,1.0
727.0,0.0,1.0,1.0
819.0,32.0,1.0,1.0
648.0,32.0,0.0,1.0
690.0,128.0,1.0,1.0
892.0,0.0,0.0,1.0
543.0,256.0,1.0,1.0
666.0,0.0,0.0,1.0
1043.0,64.0,1.0,1.0
730.0,64.0,1.0,1.0
461.0,512.0,1.0,1.0
695.0,256.0,1.0,1.0
435.0,512.0,1.0,1.0
729.0,128.0,1.0,1.0
662.0,256.0,1.0,1.0
920.0,0.0,1.0,1.0
783.0,64.0,1.0,1.0
783.0,32.0,1.0,1.0
570.0,512.0,1.0,1.0
583.0,256.0,1.0,1.0
980.0,0.0,1.0,1.0
730.0,32.0,1.0,1.0
541.0,512.0,1.0,1.0
777.0,128.0,1.0,1.0
580.0,128.0,1.0,1.0
785.0,64.0,1.0,1.0
720.0,32.0,1.0,1.0
885.0,32.0,0.0,1.0
850.0,256.0,1.0,1.0
853.0,128.0,1.0,1.0
828.0,0.0,1.0,1.0
934.0,128.0,0.0,1.0
744.0,256.0,1.0,1.0
562.0,512.0,1.0,1.0
753.0,64.0,1.0,1.0
788.0,64.0,1.0,1.0
704.0,0.0,0.0,1.0
486.0,512.0,1.0,1.0
694.0,256.0,1.0,1.0
677.0,512.0,1.0,1.0
733.0,64.0,0.0,1.0
699.0,32.0,1.0,1.0
539.0,512.0,1.0,1.0
875.0,0.0,0.0,1.0
736.0,128.0,1.0,1.0
644.0,128.0,1.0,1.0
878.0,0.0,1.0,1.0
800.0,64.0,0.0,1.0
908.0,32.0,0.0,1.0
720.0,256.0,1.0,1.0
641.0,128.0,1.0,1.0
1118.0,32.0,1.0,1.0
397.0,512.0,1.0,1.0
644.0,256.0,1.0,1.0
677.0,64.0,1.0,1.0
869.0,0.0,1.0,1.0
1202.0,32.0,0.0,1.0
743.0,64.0,1.0,1.0
704.0,0.0,1.0,1.0
490.0,512.0,1.0,1.0
558.0,256.0,1.0,1.0
690.0,128.0,1.0,1.0
